"store_name","store_id","review_count","ratings","categories","food_desert"
"Redner's Warehouse Markets","4ngFKw4LyXXhzCJsAEg8hw",8,4,"grocery,delis,bakeries",0
"Lloyd's Market","9_AAinBqAMjQASpAMgEmtA",11,4.5,"grocery",0
"Harris Teeter","vvygK8WNEe-9_n49G4HVLg",15,3.5,"grocery,beer_and_wine,pharmacy",0
"El Mercado Market","paj0R7yJwwiZPaEP8Pm71A",2,5,"grocery",0
"Byler's Store","HuBvQ_8WK22bbvP-EE107Q",10,4.5,"grocery,icecream,delis",0
"Harvest Market","G0V6CVwowv88Q0yWW3AAQQ",23,4,"grocery,cosmetics,bakeries",0
"H-E-B Market","6jE18uIJMMoiCYx84koyiw",37,4,"grocery,pharmacy",0
"H-E-B","1qLl5iajuY4ZWhC-ty_h3Q",14,4.5,"grocery,bakeries,seafoodmarkets",0
"H-E-B","Uyn_NCvkOqzgh3dmfpEuXA",67,4,"grocery,drugstores",0
"Trader Joe's","4X6Q3uD3uepW6tmG7nY6Wg",164,4.5,"grocery",0
"Fareway Stores Inc Grocery Dept","Lgs1F6IK7-djvpJfjvMStg",1,5,"grocery",0
"Dollar General","zt7QvGdQy386Iu8vQ4_zow",1,5,"grocery,discountstore",0
"Sullivan's Foods - Morrison","8fiXBa41jk8pkzx7ncs2cg",2,2.5,"bakeries,grocery",0
"Fulton Meat Market","0WKCsUc4zXDr30sba9xgcQ",3,5,"meats,grocery",0
"Hy-Vee","7PrAvYIR_WPHrBD4L_BAnQ",9,4,"grocery",0
"Trader Joe's","yRpsIldBZBDQEsrlJDc6Tg",95,4,"grocery",0
"Hy-Vee","NN61tRxLgKuOqY2Hy91vLg",81,3.5,"grocery",0
"Trader Joe's","mA3zbb3g8Mj3LTla6hW56Q",48,4,"grocery",0
"Kowalski's Woodbury Market","1pk0Sr4XpCp-_VQPylIwqg",42,4,"grocery,bakeries,meats",0
"El Burrito Mercado","gpy5XrMcYX-KNETYF9ctTg",252,4,"grocery,mexican,bars",0
"Walmart Supercenter","ZNWTpxgbc0PG7nPC_Vy1fQ",6,1.5,"deptstores,grocery",0
"Dollar General","QuMGIEnLKeMsW0zZfznkvA",1,4,"grocery,discountstore",0
"Save-A-Lot","w-OyKWTDP_aUYy3IqfLU7g",1,5,"grocery",0
"Harolds Jay C","7i7OLEoXyYHkPW9cgo9Cpw",1,5,"grocery",0
"Villas Country Store","bFQOy-AS6Eu7I3enKt7b7A",4,4.5,"grocery",0
"Hy-Vee","i_blktsrr5g2nEssZjZ_mQ",22,4,"grocery",0
"La Primavera","kD64JnpR4R4hY83At1lIzA",17,4,"grocery",0
"Fresh Thyme Market","IEE_Sbdx1K-T-b1OmR3T5A",18,4.5,"vitaminssupplements,grocery,farmersmarket",0
"El Olmito","iZjYwd0l3H9Vq6_2Y10JMw",26,4.5,"mexican,grocery",0
"Jerrys Market Ltd","QPflHMBGe_bZs3VcagNzvQ",16,4.5,"grocery,meats",0
"United Supermarkets","ya4yg2WGbWocHGU9AiUiOA",18,3.5,"grocery,drugstores,servicestations",0
"Natural Grocers","pZDXWU-vvJauP7p9Pdr3uA",19,4,"grocery,vitaminssupplements,organic_stores",0
"Asian Food Market","n5bgCspGtdSIjEDzX_5fNA",16,4.5,"grocery",0
"Sprouts Farmers Market","zKL5DeGtUuwgtBqyfq6cAA",41,3.5,"grocery,healthmarkets,organic_stores",0
"Market Street","yPZ_GHnrYXvwV1TFMGWWKA",51,3.5,"grocery,drugstores,servicestations",0
"Trader Joe's","weKPUIzBiG_FCYhboiOy_w",110,4.5,"grocery",0
"Trader Joe's","NpKyFBbUwAUrv60x5rM2gg",207,4.5,"grocery",0
"Whole Foods Market","lh4q3qqbgf3C2CZ7JH2tug",250,3.5,"grocery,healthmarkets,organic_stores",0
"Jimmy's Food Store","mXd9_jTBmaNn9lFVGo0XoA",1055,4.5,"grocery,sandwiches,winetastingroom",0
"Central Market","gQBiM8K59_riHEfOkDPJpA",559,4.5,"grocery",0
"Short's on the Water","m9ljQNc5_y9hjAhqgQPzyw",1,5,"grocery",0
"Meijer","XnLKM1ivIeuO1I8-_WJERA",2,4.5,"grocery",0
"Fremont Village Foods","GWVw3yrYbCQHiE03JHBkCw",2,4.5,"grocery",0
"Walmart Supercenter","h2NEbzbkPFv2-nQveeC43Q",6,4,"deptstores,grocery",0
"Carniceria Michoacan","j3rfRYnriEamYGmNhuGOtQ",20,4.5,"mexican,grocery",0
"Dollar General","74xc3xp2HfyMK-Z-9GiqvQ",1,4,"discountstore,grocery",0
"Save A Lot","l1XgtsjjghNyfB2zrxainQ",1,2,"grocery,beer_and_wine,discountstore",0
"Walmart Supercenter","Cxp3S5qeiTXx73YMuhYMOQ",11,2,"deptstores,grocery",0
"Publix Super Market","GkpigvIBxN-DSE_MuQFEww",5,2.5,"grocery",0
"ALDI","TiCRD4vj39LWBJqJ-PKwMw",2,4,"grocery,markets,organic_stores",0
"Defense Commissary Agency","g4CcfvT1VU2lz-K4y3GBdw",6,4,"grocery",0
"Fastimes","alRcZ5JzZrjD8xuB9uH-ww",2,3.5,"grocery",0
"Kroger Food Stores","GfA74236w58RHgcUCNUrVQ",11,3,"florists,grocery",0
"Naifeh's Food Rite","WCBXROas2pPKR4FbLUpAyQ",2,5,"grocery",0
"Walmart Supercenter","ywwc-HrcQxsvh1wZbIGD_w",6,4,"deptstores,grocery",0
"Walmart Supercenter","W8KxSG6KlLVQl31z_etZyQ",5,2,"grocery,deptstores",0
"Food Giant","xPXrqkL4sI1r3-Xm_yX1SQ",3,4,"grocery",0
"Chappell's Hometown Foods","40FeTUmWcn_y4mwILTuUuw",2,4,"grocery",0
"Dollar General","wsYgAZsbx5aGRwX5qn9VWA",1,5,"discountstore,grocery",0
"Clarksburg Supermarket","6K8q7YgP_7UomA9aB8JZMA",2,5,"grocery",0
"Kroger","ttevCrzbDtvL73JIfB-4UA",12,3.5,"grocery,servicestations",0
"Hy-Vee","b1Kkj9mkd5-ASPFWNLB1JQ",36,3,"grocery",0
"Hy-Vee","w_XFy0AOnrZYZqaLjS-gSQ",30,4,"grocery",0
"Alwan & Sons Meat Company","_5L51QUDUSglPwoVTNCH6Q",27,4.5,"grocery,meats",0
"Mediterranean Mart","PfvRxTQJy98sD08eJ5nEYA",12,5,"grocery",0
"La Jalisciense Supermercado Y Taqueria","NhqrYxqeB2uQgQKYLdCIWQ",43,4.5,"grocery,mexican",0
"Eatori Market","GtYLBKWylCML8YmZDgi81Q",99,4,"grocery,beer_and_wine,cocktailbars",0
"E & L Supermercado","AjlfznP9abRtjed0E35_qQ",56,4.5,"meats,mexican,grocery",0
"Alcamo's Market","_pHpCqKj0QHxni1eoKeuEg",141,4.5,"gourmet,grocery,delis",0
"Honey Bee La Colmena","PyWdjQkGTkOcprSk3WRFNw",237,4.5,"grocery,mexican",0
"Portland Market","kBbxaJj_Gh2PZN3c_BFyKg",4,4,"grocery",0
"Biedronka","opvIRyPOEHbUuiRNSkbyxA",3,5,"grocery",0
"Walmart Supercenter","kdN8nzI9Wr5--Vut-jI7YA",44,2,"deptstores,grocery",0
"ALDI","msS2NZqUOGzcpPP5lpPBEw",5,4.5,"grocery,markets,organic_stores",0
"ShopRite of Stroudsburg","yfcC0-zuUgdPKAVpV_1OBA",24,3,"grocery,bakeries,delis",0
"Kroger","0R-2ujPgAcDUauOStF-F6Q",6,4.5,"grocery",0
"Walmart Supercenter","u26s_co6BCj1IukGV7qqNw",7,3.5,"deptstores,grocery",0
"Brookville Butcher","rAqOZNg8TOtukI88hqZkIw",5,5,"butcher,grocery,meats",0
"Pavey's Grocery Carthage","dWVyMwbcL9-3_Q3XyDG4LQ",3,4.5,"grocery",0
"Dollar General","w65fn1RFtNWN5LPZHrkFRA",25,2.5,"discountstore,grocery",0
"Harris Teeter","fpEzpAmv18jRT6gwOc183g",47,3.5,"grocery,beer_and_wine,pharmacy",0
"Lidl","bpYeTbPrE_hFmJB9N4xS6w",83,3.5,"grocery,shopping",0
"ALDI","6L8vFMZD7Eri-gtOGqHKig",17,4.5,"grocery,markets,organic_stores",0
"ALDI","zlT2ySgtmLPJPN8lBvmm0w",40,4,"grocery,markets,organic_stores",0
"Kroger Marketplace","SQVn30hfm9fDH1-oXGoqbg",108,3.5,"grocery,drugstores,convenience",0
"Dexter Variety","BG8H_K1q-R4z4pjx0PNB7g",2,4.5,"grocery",0
"Shaw's","EpKJbNwxR5zbApImeflIvg",11,3.5,"grocery",0
"Danforth's Down Home Supermarket","XSc3-xA4F2VvgczJPO0-Vw",4,5,"grocery",0
"Tiller & Rye","rhoFuDynZ_15ACE7IDgU5A",20,4,"grocery,cheese,organic_stores",0
"Natural Living Center","U0CqA0BQe7XnRoi-qFmYmQ",23,4,"grocery,healthmarkets,organic_stores",0
"Shaw's","CW3qqMOoSSojCoOz3x3Xtw",8,3,"grocery",0
"Fox Market and Bar","Rsih3qdF-2VqUhqdXIGnqQ",1,5,"grocery,gourmet,beer_and_wine",0
"C P Dudley Store","28dG02PFvJv98RPqQfM0xA",3,5,"grocery,huntingfishingsupplies,hardware",0
"Hunger Mountain Co-op","oByBxvESVz-gagpM6LvaVQ",58,3.5,"grocery",0
"Bragg Farm Sugar House & Gift Shop","l2LQHdWLsRLDv-kebGZXHw",65,4.5,"grocery,giftshops,icecream",0
"Trader Joe's","X_DZfB4lO8sa06Y00EZkqw",137,4.5,"grocery",0
"5th Avenue Market & Deli","PNPTSkU2HuYKMFmzDX7atA",125,4.5,"delis,grocery",0
"BKLYN Larder","2bd6jIR3ekzlqwMaiaRj4Q",301,4,"cheese,sandwiches,grocery",0
"Reyes Deli & Grocery","MT8a8H25oeQ6eATdffxWmA",225,4.5,"grocery,delis,tacos",0
"Court Street Grocers","lM44NybalPaw3aiw24WOdA",318,4.5,"grocery,cheese,sandwiches",0
"Conzatti's Italian Market","czjZCj_O-ZfolVZrQ436Kw",23,4,"delis,grocery",0
"Save A Lot","EzIGAdIv2TjQhOgiZzgZIQ",2,4.5,"grocery,discountstore",0
"The Village Pantry","-WzVy7o052QOeoQVhpFrew",7,4.5,"grocery,cafes,bbq",0
"Giant Eagle","c1-yxLFpLfS_GT3yQsq3Dw",10,3.5,"grocery",0
"Alto Markets","dQ4Ob_GeGAPq2wXl4QPKXg",4,5,"gourmet,delis,grocery",0
"Piast Meats & Provisions","j9OZi5l9-L_qd4OiKcAT_Q",87,4,"meats,grocery,delis",0
"Matera's Italian Market","7_ZtVIXNwm1sXWaoxUyXlQ",150,4.5,"delis,grocery,gourmet",0
"ShopRite of Nutley","NoQa3_Oc_AO48R9nzJiSjw",82,4,"grocery,bakeries,delis",0
"Appetizzio's Italian Specialties & World Market","wZzWlYYGuenePH1ojtJuag",64,4.5,"catering,delis,grocery",0
"Trader Joe's","2Mau_-0UUddhXf5sahd7Vw",212,4,"grocery",0
"Trader Joe's","0BhpNHEfoVE5ZIgl2aW7YQ",44,4.5,"grocery",0
"On the Vine Marketplace","ze1bqealIfOTZwGyMgyqcA",64,3.5,"grocery,butcher,bakeries",0
"Thwaites Market","-PoCbyNa4xc4yvReuj5pqw",119,5,"grocery,meats",0
"Market Basket","HYEdvjGwWyZis8UGkjvjIw",21,4.5,"grocery",0
"Cider Hill Farm","Sdm9Wgd6uJSiXljr4a2s2w",197,4.5,"pickyourown,grocery,bakeries",0
"Trader Joe's","Qb4sJ4ssSX1clY2wEAOmsA",265,4.5,"grocery",0
"Whole Foods Market","r-s-G1yyETRzTALYG9js8A",374,3.5,"grocery,healthmarkets,organic_stores",0
"La Tapatia Market","-1uVyyy3UXNA9WoPucNniA",78,4,"grocery,meats,seafoodmarkets",0
"Trader Joe's","oj5k-I0YSbuc5tDInt2isQ",300,4.5,"grocery",0
"Sheffield Spice & Tea Co","-lZ9w5Hd5YlmqcTdnzztvA",162,5,"herbsandspices,coffee,grocery",0
"Whole Foods Market","U2rIlPetIBXRIN21SlJ32g",119,4,"grocery,healthmarkets,organic_stores",0
"Lakshmi Plaza","hXWUEd7I7tmbXdQsfYY5tA",19,4,"grocery",0
"Kenny Oriental Market","t2y-woZwozpLiptRWwEnmw",16,5,"grocery",0
"Trader Joe's","BPyopyEntbl4obte91gNrQ",141,4.5,"grocery",0
"Ferrara's Imported Foods","q0PH5CjXSdmpL-LLgCNdeA",57,4.5,"grocery,delis",0
"Bradley Farm","TH8N0f0aFYffsjB1b1K8Vg",1,5,"farmersmarket,grocery",0
"Dollar General","49z-QxigTQqdS0SKsCj_HA",3,3.5,"discountstore,grocery",0
"The Country Store","jfomq9gRhg6enGZc2v_cHQ",9,3.5,"beer_and_wine,grocery",0
"Big Y World Class Market","j2khTQf2DyIj088jN4_hFQ",15,3.5,"grocery",0
"Maria's European Delights","5drtlSos0Ek4-IvUn3vtVg",11,5,"delis,grocery",0
"Sakura Ya","27bvurEA1x0wVe7O_Adcgg",176,4.5,"grocery",0
"H Mart - Great Neck","xAQ5_VARakVV3qwxRkctiw",69,3.5,"grocery,korean,seafoodmarkets",0
"Lifetime Deli & Grocery","2aTrxIOvn6oX2INjC_4lXQ",19,5,"grocery,delis,sandwiches",0
"Queens Natural Meat","nCoBRuQWHnkYHJH9C2I1Ig",75,5,"grocery,organic_stores",0
"Cipollina Gourmet","vBL9aYuf1e1cJbC8Z9TWvw",184,4.5,"italian,grocery,sandwiches",0
"Angie's Market","jiq_PcM-WTGKZP_-oXpm1w",2,2.5,"grocery",0
"Turkey Hill Minit Market","sINTHC4FA-w1cm_IYInGng",2,5,"grocery",0
"Boyer's Food Market","cTqPB39iR3L-iIr27RpLVw",1,4,"grocery",0
"J R's Mini Mart","_wGhHW5YIs0oISgiD47rlA",2,3.5,"grocery",0
"Weis Markets","_2YBzqI-sCEJfchCKd5SGQ",6,4,"grocery,drugstores,pharmacy",0
"Dollar General","y2jSF1Fl-HCDbzMP9bP5lw",1,5,"grocery,discountstore",0
"Walmart Supercenter","fr7kHRcDmLIUZlcqPeDDNg",10,2,"deptstores,grocery",0
"Bi Lo Llc Store 577","7xmAjzNtGYQi88tu7tKcXg",2,2.5,"grocery",0
"Ingles Markets Inc","FwSA4FSkDfyHMQWdGLUXBA",6,4,"grocery",0
"Ingle's Market","FiKkCFASeEv6PHToGN8QkQ",1,5,"grocery",0
"Bayside Milk Farm","srUf7Pn7igZ4yY1RLIJ0OQ",88,3.5,"grocery,markets,delis",0
"Cipollina Gourmet","vBL9aYuf1e1cJbC8Z9TWvw",184,4.5,"italian,grocery,sandwiches",0
"Queens Natural Meat","nCoBRuQWHnkYHJH9C2I1Ig",75,5,"grocery,organic_stores",0
"Lifetime Deli & Grocery","2aTrxIOvn6oX2INjC_4lXQ",19,5,"grocery,delis,sandwiches",0
"H Mart - Bayside","1qjJz_X-qzAmWHt3CY44CA",143,3.5,"korean,grocery,food_court",0
"ACME Markets","WxSYW-N6td7a-y8KQs2b_A",12,2.5,"grocery",0
"Family Quick Stop","hLvEMzyvcvVf6MKsRCQ48w",3,4.5,"grocery",0
"Gaylordsville Country Store","bMMSmST3vm-piHUw7I53-g",5,3.5,"delis,grocery",0
"Hannaford Supermarkets","KEyEPDer6Zvp-Mb_dtiDzA",12,3.5,"grocery",0
"Sherman Iga","7Ug9KXJTtcWH3PLnB9oGjg",14,4,"grocery",0
"PL Asian Market","PHQhKDOkjKVPhsuk7J6tTA",3,3.5,"grocery,markets",0
"ShopRite of Greenwich","1xYUkHzM6Qv4PTDxvQVurw",23,3,"grocery,bakeries,delis",0
"Grocery Outlet Bargain Market","qRAoIDCtIUi-hViPc3OxQg",5,5,"grocery,discountstore",0
"Lidl","arPG_ibBCT35oMykuayTOQ",9,4,"grocery,bakeries,petstore",0
"Wegmans","u03SGZhfGe-r2ittPEEx5w",64,4,"grocery",0
"Ashery Country Store","VXLCOcgI_Cbwb85sGaGvfg",15,4.5,"grocery",0
"Buehler's Milltown","6tga6GmkfmYI3vmlQkuBoA",20,3.5,"grocery",0
"The Neighborhood Pantry","zqT2fZAmD6sksZgd2y1SXg",3,5,"grocery",0
"The J.M. Smucker Company Store and Café","zXG8Rr0Aj4oPnivGap_jng",46,4,"grocery,cafes,giftshops",0
"Local Roots Market and Café","W_bFViAyIr3cVUs9gs2k1g",32,5,"grocery,markets,cafes",0
"Lakeland Discount Grocery","pj1Dgf2O0cmvuQLW1i_TSw",7,4,"grocery,discountstore",0
"Jerusalem Mediterranean Market","bIoIv55y9l6L__QiCooElQ",4,5,"intlgrocery,grocery",0
"Publix Super Markets","sDhoa8qQhAwDg5dNknqwHw",16,3.5,"grocery",0
"Publix Super Markets","Lzm7cnSJd2CUkPAYmn_iZg",9,5,"grocery",0
"Chamberlin's Natural Foods","h591UNRYJuGeN0Pdnssuww",15,4.5,"healthmarkets,grocery,vitaminssupplements",0
"B-Town International Market","9WCVlaWr9BwXmNIXsmpnMQ",13,4.5,"grocery",0
"Bloomingfoods","ceaG9kAZ82-Z3oeRSJ6uAQ",42,3.5,"grocery,healthmarkets,delis",0
"Brown County IGA","XVW6hL0KdOXlAejyLpHF2w",5,5,"grocery",0
"Bloomingfoods","ZwvCN3S9z8krgVstCuLmoQ",71,4,"grocery,healthmarkets,delis",0
"Gatesville Country Store","vqklflbFzfR-91aJntWoZQ",11,4.5,"grocery,breakfast_brunch,pizza",0
"Queens Natural Meat","nCoBRuQWHnkYHJH9C2I1Ig",75,5,"grocery,organic_stores",0
"Trader Joe's","zmh1F2XZyLIB3p-bvwfqyQ",515,4,"grocery",0
"Carmel Grocery","OnzfT8LAge9g28_ySalO0w",69,4.5,"grocery",0
"Sakura Ya","27bvurEA1x0wVe7O_Adcgg",176,4.5,"grocery",0
"Cipollina Gourmet","vBL9aYuf1e1cJbC8Z9TWvw",184,4.5,"italian,grocery,sandwiches",0
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"Torpin's Rodeo Market","N6bzNKCdFr5xTeVaXNSX2w",1,5,"grocery",0
"Dollar General","KkGP_yQxAbrL9iNYNX8LZw",1,5,"grocery,discountstore",0
"Trader Joe's","AaYw6rUGY2VytTqejA41FQ",713,4.5,"grocery",0
"Murray's Cheese - Bleecker","N8Y9fFwPprct8fBQEceG9g",710,4.5,"cheese,cheesetastingclasses,grocery",0
"Titan Foods","m9UaGTbgXRx8W6NFSK09nA",162,4,"grocery,bakeries,intlgrocery",0
"Food Bazaar Supermarket","IXkR4Xuxp6NT4F0OFmTygw",230,4,"grocery",0
"Eataly NYC Flatiron","a0IET3_yCFcO36OqGSsisg",5833,4,"italian,grocery,cafes",0
"Save A Lot","nsL_Rbz452Qj84LpWDV74Q",1,4,"grocery,beer_and_wine,discountstore",0
"Giant Eagle","c_bza-DgiCwk52gwsC6wkA",6,2.5,"grocery,drugstores",0
"Acme Fresh Market","Cw_T8DPkw-U-J_-bKAdGGA",13,2.5,"grocery",0
"Minit-Mart Foods","7h10y5TidCzllsyqcoWCdA",2,5,"grocery",0
"Acme Fresh Market","6jT1i4_RbU3ZkI2mgQO26w",7,4,"grocery,bakeries,florists",0
"Nor-Joe Imports","yFPrKpUGdZ27GxhpLxwqqw",74,4.5,"grocery,cheese,delis",0
"Rouses Market","9cybDNxJ7cyNVkmwm-ktcg",331,4,"grocery",0
"Dorignac's Food Center","mzZ_WTb2zvyJMBkm84B-WA",128,4,"grocery,gourmet,catering",0
"Whole Foods Market","SyKHFYhRzW1hlwDga5EWWw",194,4,"grocery,healthmarkets,coffee",0
"Trader Joe's","GM6j5hDNqra0pVfTcpTMMw",166,4.5,"grocery",0
"Estudillo Produce & Delicatessen","MzTNZP8SCP8ktL9WD_4jBg",256,4,"grocery,markets,delis",0
"Terrace Market","g_1T5bDb794cASniTbXeLQ",92,4.5,"grocery,delis,meats",0
"Trader Joe's","qyNbKyHvsezULkzYno-PRQ",393,4,"grocery",0
"El Rancho Supermercado","Hlk8jARr2jPvrvFSlcBsaA",487,4,"grocery",0
"Bara's Deli","unmntfVmHddNa8_XWPV9Ag",585,4.5,"delis,grocery",0
"ALDI","xsyCUyg9-E1YLPUB_tCRfA",11,4.5,"grocery,markets,organic_stores",0
"Village Foods & Pharmacy","JyOjvvMnMIsF182N5s-0mQ",12,4.5,"grocery,healthmarkets,drugstores",0
"H-E-B","L9utpoyk3G5onLtc4OMNRA",52,4,"grocery,drugstores,delis",0
"La Michoacana Meat Market","FsO2Vd07JUmc17CCLAvB8g",24,4.5,"grocery,meats",0
"Zeitman's Grocery","unyDFBSGdD1cKmmuR6GWYA",38,4.5,"grocery,delis,bakeries",0
"Hy-Vee","h8V1kxj4pZ_dvRCwVTPd-g",5,4,"grocery",0
"Walmart Supercenter","rWc55gQBS18o9WfgeKPysg",4,2.5,"deptstores,grocery,pharmacy",0
"Fareway Stores","7odD4g0uBT9smJn7FnglrQ",1,5,"grocery",0
"Hy-Vee","rzFq6MrRwdvTzVHwBf_uzg",1,5,"grocery",0
"Hy-Vee","MhgMVKMl-RKeCRzddzQqHQ",1,5,"grocery",0
"New Hartford Hannaford","R6yh-nAiKBW1_JiwFpS5_g",9,4,"grocery",0
"Chanatry's Supermarkets","GXdxu4h4hM4J_MIgEySGqg",13,3.5,"grocery",0
"Awesome Country","JuVZhVgRaxWEgoUcWxzZtg",2,5,"grocery,giftshops",0
"Matteson's Market","gNf5u6gUxiCAWWxLr7uKIQ",4,5,"grocery",0
"The Station Country Store","D1y9xyP5xEtRNn-zUfv5Gw",3,4.5,"delis,grocery,sandwiches",0
"Grocery Outlet Bargain Market","5TLHuLcS00nLugGOIxjI7w",25,4,"discountstore,grocery",0
"Vons","1hp_cHeep-WSfMMt78ak1Q",80,3,"grocery",0
"Raley's","ZXipy-5MIk02mZm2AYWFFg",68,3,"grocery,beer_and_wine,delis",0
"Pine Tree Market","Gb5-0CnCpYe4_TCg3CuKkg",24,4.5,"grocery",0
"Fish Camp General Store","h_J7pccM8OjvNaJVe1upQg",71,4,"delis,sandwiches,grocery",0
"Festival Foods","Xb1WtWerbZKdFbFBWaW1Sg",6,2.5,"grocery",0
"Medford County Market","dDCrrjJl1hYSkd1bwDf9ew",3,3.5,"grocery",0
"Rainbow Reflections Discount Grocery","cI9Gvh-McbmLkngZRJ5mWQ",1,5,"grocery",0
"County Market","r5Xaok0u4gIFT4_KLv6lUg",4,2.5,"grocery",0
"Cloverdale Country Store","b4nIWt_sSRkl5pqpoQPAsQ",2,5,"grocery",0
"Roundy's Supermarkets","lHbL176IeShDK_43B7MdDw",3,1,"grocery",0
"Metro Market","EIV76jKFtUp6SQPeq205-Q",1,4,"grocery",0
"ALDI","8O6N-eMs9rdDXArGw9vBPA",2,4,"grocery,markets,organic_stores",0
"Fox Brothers Piggly Wiggly","5FK-8Fk1qYMsdMCuxzsXtA",12,3.5,"grocery,bakeries,delis",0
"Bella Gusto Italian Market & Deli","n4-L7AAovdMNNKeJ1H92Jw",88,4.5,"delis,italian,grocery",0
"Lariccia's Italian Marketplace","X-PRJtMJre9u2N8D1HhhjQ",16,3.5,"italian,grocery",0
"Henry's Meat Market","eB0817MlCru_fTIQACKEHA",11,4,"grocery,meats",0
"M & M Grocery","JH9OJeKihdW0ryxSq-8QWg",8,4.5,"grocery,delis",0
"Walmart Supercenter","3c5mF2Slhiy0yC3a9mDYUw",5,4,"deptstores,grocery",0
"Catullo Prime Meats","277mJWHZWc97NcaM_GS3CA",23,4.5,"meats,grocery",0
"Gagne Foods","AuOxGs36UE2K-kCooaVhLQ",3,1,"grocery",0
"Shaw's","vMKYoOrt0bTn9136TJlAWg",8,2,"grocery",0
"Shaw's","18r9jA_dHRr-AdoYuzPsZQ",9,3,"grocery",0
"Bracketts Market","mBwanN8Kg-rEiKKw8d-Wmw",12,3.5,"grocery,meats,bakeries",0
"Bath Natural Market","m1fRHmfrFmY8U1ay4s0FaQ",10,4,"healthmarkets,grocery,beer_and_wine",0
"Whole Foods Market","Q3beejCM-xhpz2rSQAU_Jw",103,4,"grocery,organic_stores,healthmarkets",0
"Trader Joe's","wgLpVw-c689XXUMGsMo3iw",60,4.5,"grocery",0
"Three Rivers Market","P2k8l-RkNWyIOq3KrSPJsQ",71,4.5,"grocery,healthmarkets,markets",0
"Turkish Market & Deli","lL1fE9x2t0frQe1auDCRAg",234,4.5,"grocery,turkish,delis",0
"Holy Land Market","TuFc7SiBko0ta_aqKRpZzg",176,4.5,"grocery,mideastern,delis",0
"Trader Joe's","MtLrlLabHzkZxeoG6KoVkA",214,4,"grocery",0
"Mario's Italian Deli & Market","k3sjUtQjPwg5uEwOW6Mvgg",1275,4.5,"delis,grocery",0
"Little Jewel of New Orleans","e8yeADAtTGRyzkOLG5iKSg",1870,4,"delis,grocery,cajun",0
"Trader Joe's","XhvjpoNESNBNbUKRJGsJhw",201,4.5,"grocery",0
"Erewhon Market","4tUWzQAv6UBWzkfsOhHPRQ",838,3.5,"grocery,juicebars,organic_stores",0
"Grocery Outlet Bargain Market","JUd6Ogck9PeJCDkCCtKLxA",7,3.5,"grocery,discountstore",0
"Giant Food Store","WuDNndpWgrkIdal34njtpA",4,5,"grocery,drugstores",0
"Kennie's Markets","fV8-28sH5JklcxM9WejWPg",9,3.5,"grocery,pharmacy",0
"La Bendición","MeSbzc8-1lqka8rQY75gag",3,5,"grocery",0
"Myers'meat Market","eq66xkrhoRcJsyI3RX8c-A",4,5,"grocery",0
"Super 1 Foods","IOhwlK6VkwrLT2mjoHlW5A",10,4.5,"grocery,bakeries,beer_and_wine",0
"Natural Grocers","2JqqFtfr9lY5r5qeFA9F9A",20,4.5,"grocery,vitaminssupplements,organic_stores",0
"Mountain Valley Foods","rI_M8WQCNM50KvHidf_pXw",15,4.5,"vitaminssupplements,grocery,raw_food",0
"Super 1 Foods","PhEmv2F1yIo54P7fbo9XoA",25,4,"grocery",0
"Markus Foods","_ZdmmTBWLaTphzkolCoDZQ",16,4.5,"grocery",0
"Giant Food","AfHU-XlnJWZ1Ix58Tb_WNw",10,2,"grocery",0
"Walmart","LAijB2F8UcAI9Y45ULghyQ",13,2,"deptstores,grocery",0
"Safeway","6jDvcxRO8mqDR_qPiA_SAA",21,2.5,"grocery",0
"Bowen's Grocery","zxYn8XiuLsByKEVZgDWuDw",36,4.5,"grocery,meats,delis",0
"Nick's of Calvert","E9cxugKeROnSCoySyzXoTA",73,4,"grocery,beer_and_wine,delis",0
"ALDI","FL9cBh8TzIIDbHAViSVtPg",10,5,"grocery,markets,organic_stores",0
"Braum's Ice Cream & Dairy Stores","Bje9mvD8pASPWWtJUn80EA",18,4,"hotdogs,grocery,icecream",0
"Natural Grocers","2MAHeQN6fzu-VDOY43sdsQ",16,4.5,"grocery,organic_stores,cosmetics",0
"Whole Foods Market","YJyccHzEkdpwzSlC0uzf6A",44,3.5,"grocery,healthmarkets,organic_stores",0
"Thai Binh Supermarket","RylZaRWyvrefpf1FiVpR7Q",24,4.5,"grocery",0
"ALDI","eY7d_WJdCSzh8-tu0WcU0A",18,4,"grocery,markets,organic_stores",0
"Lidl","7tL1PXau1DSM9lm_DD1dRA",70,3,"grocery",0
"Kababayan Filipino Gourmet Food","WPqF-1FZDxpwpRqcyJ3WiQ",140,4,"grocery,filipino",0
"MOM’s Organic Market","eR_XlUoYGwlK6uDCSweBrw",74,4.5,"organic_stores,grocery,healthmarkets",0
"Wegmans","bNMa9r28jTz9e8T1lY2hJw",369,4.5,"grocery",0
"Quality Foods","WV21juYTdlCw2MX9mt7IvA",3,4.5,"grocery",0
"Publix Super Markets","zdnTXemV4fJ3HUyej6EHTg",7,3.5,"grocery",0
"European Market #6","-Eropjb4rALJEfmx5hcTgg",3,5,"grocery",0
"Ingles Markets","04qcJkmjkvD1aWzfNHjsJQ",6,3.5,"grocery",0
"Publix Super Markets","NkS3Ehk6wLVb3ikM4kmaUA",17,4,"grocery",0
